link,courseid,coursename,Coursetitle,lessonID,lessonname,Corresponding folder name,Corresponding file name in the folder
https://www.michaelmanagement.com/files/training/SOLM102/solm102_10/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_10,Generate TBOM (Technical Bill of Material),SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/SOLM102/solm102_11/imsmanifest.xml,351,SOLM102,SAP Solution Manager - Test Management,solm102_11,Change Impact Analysis,SOLM102_HTML5.zip,
https://www.michaelmanagement.com/files/training/BC102/bc102_01/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_01,Edit Profiles,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_02/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_02,Maintain Operational Modes and Instances,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_05/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_05,Configuration of RFC Connections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_06/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_06,Remote Client Copy,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_07/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_07,Client Export and Import Editing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_09/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_09,Transport Management System,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_10/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_10,Spool Administration,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_14/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_14,Define Background Jobs,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC102/bc102_15/imsmanifest.xml,352,BC102,Intermediate SAP System Administration,bc102_15,Simple Job Selection,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_01/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_01,Order Manager - Create Internal Order,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_02/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_02,Create Internal Order for Investments (AUC),Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_03/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_03,Create Order Group,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_04/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_04,Overall Values,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_05/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_05,Cost and Activity Input,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_06/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_06,Statistical Key Figures,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_07/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_07,Copy Planning,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_10/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_10,Budget Supplement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_11/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_11,Budget Return,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_12/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_12,Availability Control,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_13/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_13,Internal Order Master Data,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_14/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_14,Report - Orders: Actual/Plan/Variance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO110/co110_15/imsmanifest.xml,353,CO110,Basic SAP Internal Orders,co110_15,Plan/Budget Line Items Reports,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_03/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_03,Post Customer Invoice,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_04/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_04,Manual Reposting of Revenue,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_06/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_06,Activity Allocation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_07/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_07,Complete Order and Update Final Settlement Rule,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_10/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_10,Budget Carryforward,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_12/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_12,Orders: Period Comparison Actual Report,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_13/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_13,Orders: Plan Period Comparison,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CO111/co111_14/imsmanifest.xml,354,CO111,Intermediate SAP Internal Orders,co111_14,Orders: Actual Line Items,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_01/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_01,Overview,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_03/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_03,Create a Composite Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_04/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_04,Create Derived Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_05/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_05,Maintain Authorization Defaults,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_06/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_06,Evaluate Authorization Check,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_08/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_08,User Maintenance: Mass Changes,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_09/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_09,Maintain Authorization and Profiles,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_11/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_11,Roles by Complex Selection Criteria,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_12/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_12,Authorization Objects with tcode - SUIM,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_13/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_13,Role Comparisons,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BC104/bc104_14/imsmanifest.xml,355,BC104,SAP Security Administration,bc104_14,Authorization Trace,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_01/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_01,Create Bank Master Record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_03/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_03,Define Bank Chains,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_04/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_04,Business Partner Creation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_05/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_05,Maintain Business Partner - Add Role,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_06/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_06,Maintain Business Partner - Add Assignments,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_07/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_07,Create Repetitive Codes,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_08/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_08,Bank Statement Upload,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_09/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_09,Bank Statement Post-Processing - Deposit,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_10/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_10,Bank Statement Post-Processing - Partial Payment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_11/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_11,Bank Statement Post-Processing - Returned Check,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL101/fibl101_13/imsmanifest.xml,359,FIBL101,SAP Bank Accounting,fibl101_13,Lockbox Post-Processing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL102/fibl102_01/imsmanifest.xml,360,FIBL102,Intermediate SAP Bank Accounting,fibl102_01,Manual Check Deposit Process,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL102/fibl102_02/imsmanifest.xml,360,FIBL102,Intermediate SAP Bank Accounting,fibl102_02,Manual Check Deposit - Post-Processing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL102/fibl102_04/imsmanifest.xml,360,FIBL102,Intermediate SAP Bank Accounting,fibl102_04,Automatic Payment Transaction - Generating Posting Orders,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL102/fibl102_05/imsmanifest.xml,360,FIBL102,Intermediate SAP Bank Accounting,fibl102_05,Automatic Payment Transaction Check Print,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/FIBL102/fibl102_12/imsmanifest.xml,360,FIBL102,Intermediate SAP Bank Accounting,fibl102_12,Outstanding Checks Analysis per G/L Account and Vendor,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
